0.15161046685135426,0.3605825163479578,0.39009966640354876,0.5224771476674082
0.11759666051874407,0.8971376342986448,0.015983203494219,0.305643406226722
0.4821958905201842,0.37495659566159606,0.04850356584042326,0.7042273154212931
0.006234096012643812,0.9794620212778853,0.0202513480813103,0.9856547504174018
0.11532423882998985,0.9133876537693416,0.26769710347352166,0.3723227822086328
0.6810288470074075,0.13416895156280717,0.3626547474153634,0.47592656700058705
0.1801743761539722,0.2863917330593586,0.46514146723606287,0.9253394853131233
0.9032294861531865,0.0030845201235102267,0.42603053381863953,0.22196344917742583
0.12720795624508693,0.41674090500048483,0.7746052466778558,0.6595556323771518
0.008047730532674824,0.9517501201304912,0.4828740636827541,0.08741552890055249
0.22814476003744566,0.1398322092520662,0.20650126562580906,0.10390563450940282
0.14135398682637013,0.031202471614086624,0.16530168167287862,0.38277602521578447
0.11402650766427774,0.9658750762501753,0.6643801489954148,0.07541812848103122
0.2556976985481162,0.15219549417160216,0.31894009747564755,0.23132027001496658
0.03843557137829341,0.8368458723163857,0.45187350273005167,0.651391192300795
0.9666511100647259,0.8964416998012187,0.0880363510166158,0.015269723592466644
0.5366630759267017,0.11102609619547543,0.17931829432832302,0.4381042838962538
0.06158999516525576,0.9742715161213394,0.35865681345501005,0.28603541296605717
0.3240260867327013,0.029055448437119935,0.015096330733631147,0.08766601724102419
0.1723005866686524,0.06407346546635227,0.99777944425329,0.70145025145195
0.3116938016457461,0.15798255927238558,0.6948220127431404,0.3256227805227849
0.8145272647227296,0.5207379738372707,0.42937974939678636,0.08035754136257661
0.41231918687663516,0.1598681744384171,0.42056049975701204,0.9561943098891977
0.4919086495493378,0.7478992015127021,0.11519223282586291,0.39238771902997693
0.011487106819340011,0.559201972556963,0.4825934930252789,0.94139200651395
0.6522573098421652,0.13642429381684462,0.32797688255814705,0.5186470498358466
0.20064195597777867,0.2729247597632606,0.7663566542409307,0.6765396957019366
0.4871257397169868,0.7839931470886098,0.1735193747854722,0.3702641233214786
0.7795302114338806,0.6223857954749247,0.179734970287333,0.2931459163801927
