0.8511324463336762,0.747492463730353,0,0
0.9122225750406288,0.7769907814192218,0,0
0.19429642148190596,0.8916419605440029,0,0
0.4867571326813894,0.23551306947645056,0,0
0.544975455771169,0.21047169076508143,0,0
0.174490594498103,0.3873795862473386,0,0
0.6329100105565866,0.3058618075160634,0,0
0.49630068716024756,0.9718764746267884,0,0
0.7679784278056335,0.21358948745283834,0,0
0.3786830131677338,0.17287538222349297,0,0
0.6782282483242003,0.249914755548854,0,0
0.20887893670887325,0.9690554129435075,0,0
0.83816570797116,0.9587556961344996,0,0
0.3580149904865577,0.3034401138259748,0,0
0.28229225792934554,0.6715241030568326,0,0
0.9628101938005719,0.8810342643539751,0,0
0.758493033305447,0.6201506472669446,0,0
0.4918202853365319,0.7737966412150168,0,0
0.24688812455996234,0.8611291332665837,0,0
0.9215906008901754,0.5321035327770341,0,0
0.1533705196246531,0.6132079260133388,0,0
0.7872808865184824,0.015971480910326075,0,0
0.22838074739437852,0.31265319056736685,0,0
0.47359968371508265,0.43389775977394496,0,0
0.6007672230355849,0.6212327286202033,0,0
0.5347430570321505,0.19561085737115946,0,0
0.5439891406052407,0.014614973182603186,0,0
0.30422610884000645,0.5783792118575258,0,0
0.6272979311935215,0.5738764508733104,0,0
0.014587227586778884,0.12065086735105701,0,0
0.7014053986553697,0.957430751168441,0,0
0.6428335830622561,0.27445334823295775,0,0
0.9041242691852049,0.8849544328330251,0,0
0.9587505628143694,0.11325858628251562,0,0
0.6162792319986409,0.21163741497221544,0,0
0.5966035682409804,0.6688028042189388,0,0
0.8621244758075703,0.15376546330739793,0,0
0.779570138801558,0.9994599613706754,0,0
0.9699579488051002,0.6697342194033306,0,0
0.4065444112841059,0.36415274526410857,0,0
0.30015197391019954,0.6712829550468421,0,0
0.5859556461910259,0.04362690793122004,0,0
0.13157944050504766,0.6582032832179315,0,0
0.22673267027631927,0.30372950387647946,0,0
0.46637385542772014,0.2744967732809904,0,0
0.7099360620779481,0.7549465253763418,0,0
0.8548258859184403,0.2318879106405347,0,0
0.3903369794494558,0.13176628619871855,0,0
0.3854106775623447,0.33773590813832977,0,0
0.647942536164485,0.047225740366548474,0,0
0.1730265481219977,0.5814074186214122,0,0
0.7727488225221224,0.4209534777378706,0,0
0.6032234558894513,0.38465879874565734,0,0
0.9365443420327475,0.910864802035915,0,0
0.7740890583504296,0.0536413260233759,0,0
0.1366596446728322,0.3116077353230373,0,0
0.9957234289672552,0.5150875504822466,0,0
0.6405144752452009,0.28886311531555187,0,0
0.5301520538052195,0.7487156442377416,0,0
0.6802673551579511,0.2996105610984914,0,0
0.9234205562245015,0.8689325790795237,0,0
0.9436167795436177,0.2789570171975657,0,0
0.1961170117124037,0.5108782619303935,0,0
0.8727982127950303,0.4442117653416945,0,0
0.21015424884856104,0.6913131080151608,0,0
0.7901145352078802,0.7459367530306623,0,0
0.7924937558298264,0.8614738299963504,0,0
0.11718259395705666,0.7852610120438996,0,0
0.7648782749600233,0.5026963205834625,0,0
0.902555613358896,0.827378891924236,0,0
0.17811606774951916,0.058574925096474884,0,0
0.7217907717989147,0.4883635417660135,0,0
0.7922820477202177,0.4937661393243291,0,0
0.9706598365212794,0.06778501057147979,0,0
0.7205959108027837,0.5373545475683346,0,0
0.03901256130629949,0.30450446103624573,0,0
0.22358798466823582,0.3065418944178657,0,0
0.8929211615978477,0.01841300326116624,0,0
0.9962658033565238,0.08245053733428742,0,0
0.26467415081132784,0.06854830925315947,0,0
0.9398346465119876,0.13316206445263257,0,0
0.3353812430404076,0.7665825734785872,0,0
0.10295450640214376,0.2690150581717874,0,0
0.31329732186273274,0.5309571614477157,0,0
0.8178087926754357,0.08602113259547439,0,0
0.2970394585508537,0.37084201024449404,0,0
0.9751213807460836,0.8444651499504602,0,0
0.09807886418949563,0.2281400876386468,0,0
